url,description,verified,tweets,location,label
https://twitter.com/MaltaGov,"Follow for the latest from Prime Minister Robert Abela and the Government of Malta. For tweets from the Prime Minister, follow @RobertAbela_MT",True,"#Malta🇲🇹 ranks first in #Europe🇪🇺 for LGBTIQ+ rights.

@MaltaGov is committed to continue supporting the #LGBTIQ+ community 🏳️‍🌈

#IDAHOBIT #IDAHOT2022 https://t.co/UtA3ydm1rX","Valletta, Malta",Politician
https://twitter.com/MaltaGov,"Follow for the latest from Prime Minister Robert Abela and the Government of Malta. For tweets from the Prime Minister, follow @RobertAbela_MT",True,"#Malta 🇲🇹 is officially hosting the Special Olympics Malta Invitational Games 2022.

#somalta2022 #GoingForGold 🏅🏃🏻‍♀️🏊🏻🎳🏓 https://t.co/JTmMKeLigl","Valletta, Malta",Politician
https://twitter.com/MaltaGov,"Follow for the latest from Prime Minister Robert Abela and the Government of Malta. For tweets from the Prime Minister, follow @RobertAbela_MT",True,"State Visit by the President of Ireland Michael D. Higgins 🇲🇹 🇮🇪

@PresidentIRL https://t.co/lJzadcnVLa","Valletta, Malta",Politician
https://twitter.com/MaltaGov,"Follow for the latest from Prime Minister Robert Abela and the Government of Malta. For tweets from the Prime Minister, follow @RobertAbela_MT",True,#StandWithUkraine #EUSolidarity #EuropeDay https://t.co/wgp1L3PFC1,"Valletta, Malta",Politician
https://twitter.com/MaltaGov,"Follow for the latest from Prime Minister Robert Abela and the Government of Malta. For tweets from the Prime Minister, follow @RobertAbela_MT",True,#Malta's 14th Parliament 🇲🇹 https://t.co/eXQCgB6ebF,"Valletta, Malta",Politician
https://twitter.com/MaltaGov,"Follow for the latest from Prime Minister Robert Abela and the Government of Malta. For tweets from the Prime Minister, follow @RobertAbela_MT",True,Prime Minister @RobertAbela_MT welcomes His Holiness @Pontifex to #Malta 🇲🇹 https://t.co/tvzISTTDs0,"Valletta, Malta",Politician
https://twitter.com/MaltaGov,"Follow for the latest from Prime Minister Robert Abela and the Government of Malta. For tweets from the Prime Minister, follow @RobertAbela_MT",True,"📍 @COP26 - Glasgow, Scotland

#COP26 | #TogetherForOurPlanet https://t.co/qZR87UCmMO","Valletta, Malta",Politician
https://twitter.com/MaltaGov,"Follow for the latest from Prime Minister Robert Abela and the Government of Malta. For tweets from the Prime Minister, follow @RobertAbela_MT",True,#Budget2022 https://t.co/63muMutGI1,"Valletta, Malta",Politician
https://twitter.com/MaltaGov,"Follow for the latest from Prime Minister Robert Abela and the Government of Malta. For tweets from the Prime Minister, follow @RobertAbela_MT",True,#Budget2022 https://t.co/ugswGcl1V1,"Valletta, Malta",Politician
https://twitter.com/primeministerkz,Официальный информационный ресурс Премьер-Министра Республики Казахстан,True,"Алихан Смаилов поручил продолжить работу по демонополизации экономики

https://t.co/mBZbn1PN09","г. Нур-Султан, Үкімет үйі",Politician
https://twitter.com/primeministerkz,Официальный информационный ресурс Премьер-Министра Республики Казахстан,True,"Е. Карашукеев: Недостаточная кормовая база — главный сдерживающий фактор развития животноводства

https://t.co/SvIab03Csd","г. Нур-Султан, Үкімет үйі",Politician
https://twitter.com/primeministerkz,Официальный информационный ресурс Премьер-Министра Республики Казахстан,True,"Повышение транспортно-транзитного потенциала РК обеспечивается через модернизацию 8 автомобильных транзитных коридоров — К. Ускенбаев

https://t.co/wht0Ga4gxh","г. Нур-Султан, Үкімет үйі",Politician
https://twitter.com/primeministerkz,Официальный информационный ресурс Премьер-Министра Республики Казахстан,True,"У населения есть жалобы на состояние автодорог, переходящих на платную основу — Алихан Смаилов

https://t.co/J4RNHoiR8T","г. Нур-Султан, Үкімет үйі",Politician
https://twitter.com/primeministerkz,Официальный информационный ресурс Премьер-Министра Республики Казахстан,True,"Производство кормов должно финансироваться в приоритетном порядке – Алихан Смаилов

https://t.co/8676nuROaB","г. Нур-Султан, Үкімет үйі",Politician
https://twitter.com/primeministerkz,Официальный информационный ресурс Премьер-Министра Республики Казахстан,True,"Расширение торгово-экономического сотрудничества обсудили Премьер-Министры Казахстана и Узбекистана

https://t.co/CilMOn9L1M","г. Нур-Султан, Үкімет үйі",Politician
https://twitter.com/primeministerkz,Официальный информационный ресурс Премьер-Министра Республики Казахстан,True,"Мы нацелены решать проблемы экологии в Актюбинской области за счет инвесторов, не создавая нагрузку на бюджет — О. Уразалин

https://t.co/fb5XNZPwKf","г. Нур-Султан, Үкімет үйі",Politician
https://twitter.com/primeministerkz,Официальный информационный ресурс Премьер-Министра Республики Казахстан,True,"Строительство дороги «Актобе-Кандыагаш» завершится в 2023 году — О. Уразалин

https://t.co/xqd5cPreUQ","г. Нур-Султан, Үкімет үйі",Politician
https://twitter.com/primeministerkz,Официальный информационный ресурс Премьер-Министра Республики Казахстан,True,"По итогам января-апреля т.г. ввод жилья в Казахстане вырос на 2,4%

https://t.co/VZHr9NgKHP","г. Нур-Султан, Үкімет үйі",Politician
https://twitter.com/primeministerkz,Официальный информационный ресурс Премьер-Министра Республики Казахстан,True,"В 2021 году электростанции Казахстана выработали 114,3 млрд кВтч электроэнергии 

https://t.co/BJ42YN4Y56","г. Нур-Султан, Үкімет үйі",Politician
https://twitter.com/MAKadhimi,Prime Minister of Iraq رئيس الوزراء العراقي,True,"We offer our deepest condolences to the leadership and people of the UAE on the passing of Sheikh Khalifa bin Zayed Al-Nahyan.
We honor his legacy and confident it will continue to live on for generations to come.",Iraq,Politician
https://twitter.com/MAKadhimi,Prime Minister of Iraq رئيس الوزراء العراقي,True,بە خەم و پەژارەیەکی زۆرەوە، هەواڵی ماڵئاوایی یەکجاریی شێخ خەلیفە بن زاید ئال نەهیان، سەرۆکی دەوڵەتی ئیماراتی عەرەبی برامان پێگەشت. لە دڵەوە پرسە و سەرەخۆشی ئاراستەی سەرکردایەتی دەوڵەتی ئیمارات و گەلە بەڕێزەکەی دەکەین و هەموو متمانەیەکمان هەیە کە ڕێبازی کۆچکردوو بەردەوام دەبێت.,Iraq,Politician
https://twitter.com/MAKadhimi,Prime Minister of Iraq رئيس الوزراء العراقي,True,بكثير من الحزن وبالغ الأسى، تلقينا نبأ رحيل الشيخ خليفة بن زايد آل نهيان رئيس دولة الإمارات العربية المتحدة الشقيقة. نتقدم إلى قيادة دولة الإمارات وشعبها الكريم بأسمى آيات التعازي والمواساة، وكلنا ثقة أن المسيرة الريادية التي خطها الراحل الكبير مستمرة بجهود قيادة الدولة وشعبها.,Iraq,Politician
https://twitter.com/MAKadhimi,Prime Minister of Iraq رئيس الوزراء العراقي,True,عميق المواساة وأخلص التعازي برحيل الوزير الأسبق عبد الكريم يونس (أبو مريم الأنصاري)، الأمين العام المساعد لمنظمة بدر. فقدنا برحيله شخصية قارعت النظام الدكتاتوري بثبات، وقاتلت عصابات داعش الإرهابية بشجاعة. دعاؤنا بجميل الصبر والسلوان لذويه ومحبيه، إنا لله وإنا إليه راجعون.,Iraq,Politician
https://twitter.com/MAKadhimi,Prime Minister of Iraq رئيس الوزراء العراقي,True,"On World Press Freedom Day, we are reminded that free press is an essential element and a core contribuor to building the Iraq that we aspire.
We honor the memories of all who made sacrifices defending the truth.",Iraq,Politician
https://twitter.com/MAKadhimi,Prime Minister of Iraq رئيس الوزراء العراقي,True,لە ڕۆژی جیهانیی ئازادی ڕۆژنامەوانیدا جەخت دەکەینەوە کە ڕۆژنامەوانیی ئازاد دەستەبەری ئازادییەکانی دیکەیە و میدیای ئازاد و بەرپرس و بابەتی یارمەتیدەرە لە بنیاتنانەوەی عێراق. بە هیوای ئەوەی ڕۆژنامەوانییمان ڕێنیشاندەری خەڵک بن بۆ ڕاستی و ئەمڕۆش یادی شەهیدانی وشەی ڕاست بەرز ڕادەگرین.,Iraq,Politician
https://twitter.com/MAKadhimi,Prime Minister of Iraq رئيس الوزراء العراقي,True,"في اليوم العالمي لحرية الصحافة، نجدد التأكيد على أن صحافتنا الحرّة هي ضمان لبقية الحريات وأن الإعلام الحرّ المسؤول والموضوعي يساهم في بناء العراق الذي نطمح له، على أمل أن تكون صحافتنا دليل الناس إلى الحقيقة. 
ونستذكر بهذا اليوم بإجلال شهداء الكلمة الصادقة.",Iraq,Politician
https://twitter.com/MAKadhimi,Prime Minister of Iraq رئيس الوزراء العراقي,True,"جەژنی ڕەمەزان لە هەموو عێراقییەکان و جیهانی ئیسلامی و سەرجەم مرۆڤایەتی پیرۆز بێت. 
خودا عێراق بپارێزێت و ئاشتەوایی و دڵنیایی لە شارەکانی و خۆشویستنی نیشتمان لە دڵی کەس و کارمان بەردەوام بکات.
هەموو ساڵێک عێراقییە باشە بەوەفاکان لە سەرانسەری وڵات هەر لە خۆشی و سەربەرزی دابن.",Iraq,Politician
https://twitter.com/MAKadhimi,Prime Minister of Iraq رئيس الوزراء العراقي,True,"عيد فطر مبارك لكل العراقيين والعالم الإسلامي والإنسانية. 
حفظ الله العراق وأدام السلم والطمأنينة في مدننا وجمع قلوب أهلنا على حبّ الوطن والسعي إلى بنائه وإعماره وحماية مقدراته.
كل عام والعراقيون الطيبون الأوفياء على امتداد مساحة الوطن بخير وعزّ.",Iraq,Politician
https://twitter.com/MAKadhimi,Prime Minister of Iraq رئيس الوزراء العراقي,True,"On the 1st of May, we salute our dedicated men and women, who never stopped giving to Iraq, one generation after the other.
Workers’ Day is an opportnity to emphasize our pursuit for reconstruction in Iraq.",Iraq,Politician
https://twitter.com/David_Cameron,"President, @AlzResearchUK;

Chair, @NCS Board of Patrons;

Co-Chair, Council on State Fragility @The_IGC;

@ONECampaign board;

Former UK Prime Minister",True,Delighted Richard Walker is becoming an @AlzResearchUK Ambassador! @IcelandCharity are already amazing supporters of dementia research and I know having Richard on board will take that to the next level. Thank you @icelandrichard and looking forward to working together. https://t.co/am2Kfil7ZO,,Politician
https://twitter.com/David_Cameron,"President, @AlzResearchUK;

Chair, @NCS Board of Patrons;

Co-Chair, Council on State Fragility @The_IGC;

@ONECampaign board;

Former UK Prime Minister",True,https://t.co/qs0nixbyb7,,Politician
https://twitter.com/David_Cameron,"President, @AlzResearchUK;

Chair, @NCS Board of Patrons;

Co-Chair, Council on State Fragility @The_IGC;

@ONECampaign board;

Former UK Prime Minister",True,"The full @Policy_Exchange report, including my Foreword, can be found here: https://t.co/219Bu4gMAb",,Politician
https://twitter.com/David_Cameron,"President, @AlzResearchUK;

Chair, @NCS Board of Patrons;

Co-Chair, Council on State Fragility @The_IGC;

@ONECampaign board;

Former UK Prime Minister",True,"In their important report published today, @Policy_Exchange has lifted the lid on how a vocal minority is attempting to undermine efforts to prevent such radicalisation. We can't let the Prevent strategy be defeated by extremists. My article in @TheTimes: https://t.co/UldQcLaRuz",,Politician
https://twitter.com/David_Cameron,"President, @AlzResearchUK;

Chair, @NCS Board of Patrons;

Co-Chair, Council on State Fragility @The_IGC;

@ONECampaign board;

Former UK Prime Minister",True,Extremism sows division and hatred and threatens our way of life. It's crucial that we counter the warped extremist narrative that drives many to violence and jeopardises the cohesion that is vital to Britain's success.,,Politician
https://twitter.com/David_Cameron,"President, @AlzResearchUK;

Chair, @NCS Board of Patrons;

Co-Chair, Council on State Fragility @The_IGC;

@ONECampaign board;

Former UK Prime Minister",True,"The pandemic has shown us the power of scientific research. The UK Vaccine Taskforce was an absolute triumph – now we can, and must, do the same for dementia.

Listen below to the latest Stories of our times podcast:
https://t.co/zOYJjpQNyA",,Politician
https://twitter.com/David_Cameron,"President, @AlzResearchUK;

Chair, @NCS Board of Patrons;

Co-Chair, Council on State Fragility @The_IGC;

@ONECampaign board;

Former UK Prime Minister",True,"Ultimately, this can’t go ahead if blocked in the courts but I hope the Government will pursue and exhaust all legal avenues.",,Politician
https://twitter.com/David_Cameron,"President, @AlzResearchUK;

Chair, @NCS Board of Patrons;

Co-Chair, Council on State Fragility @The_IGC;

@ONECampaign board;

Former UK Prime Minister",True,This is incredibly disappointing news. I believe the arguments for a new Holocaust Memorial and Learning Centre located next to Parliament - the home of our precious democracy - are compelling. This project has my overwhelming support. https://t.co/V11dsmoa9K,,Politician
https://twitter.com/David_Cameron,"President, @AlzResearchUK;

Chair, @NCS Board of Patrons;

Co-Chair, Council on State Fragility @The_IGC;

@ONECampaign board;

Former UK Prime Minister",True,"Great to see this latest breakthrough study. The more we understand about the potential causes of Alzheimer’s disease, the more equipped we become to treat it. #ResearchWillWin https://t.co/Fg6VxB3DDq",,Politician
https://twitter.com/David_Cameron,"President, @AlzResearchUK;

Chair, @NCS Board of Patrons;

Co-Chair, Council on State Fragility @The_IGC;

@ONECampaign board;

Former UK Prime Minister",True,Earlier today I joined @DanaPerino &amp; @BillHemmer on @FoxNews @AmericaNewsroom to discuss the urgent need for the West to redouble our efforts in support of Ukraine. Let's do everything we can economically to show that Putin’s Russia is a pariah state. https://t.co/H0rEqjBNg5,,Politician
https://twitter.com/Kantei_Saigai,"本アカウントは首相官邸の公式アカウントです。
首相官邸から災害・危機管理関連の政府活動情報をお届けいたします。",True,"【国民保護情報】
これは、Jアラートのテストです。
受信日時 18日11時00分
対象地域：全国",,Politician
https://twitter.com/Kantei_Saigai,"本アカウントは首相官邸の公式アカウントです。
首相官邸から災害・危機管理関連の政府活動情報をお届けいたします。",True,"【北朝鮮ミサイル】 
北朝鮮によるミサイル発射事案に係る関連情報を掲載しました。
https://t.co/37SCNTKo3Z https://t.co/m0LBS9QBWt",,Politician
https://twitter.com/Kantei_Saigai,"本アカウントは首相官邸の公式アカウントです。
首相官邸から災害・危機管理関連の政府活動情報をお届けいたします。",True,"【北朝鮮ミサイル】
総理は、北朝鮮によるミサイル発射について、
1 情報収集・分析に全力を挙げ、国民に対して、迅速・的確な情報提供を行うこと
2 航空機、船舶等の安全確認を徹底すること
3 不測の事態に備え、万全の態勢をとること
の3点について指示（18時34分に指示）。",,Politician
https://twitter.com/Kantei_Saigai,"本アカウントは首相官邸の公式アカウントです。
首相官邸から災害・危機管理関連の政府活動情報をお届けいたします。",True,"【北朝鮮ミサイル】
北朝鮮から弾道ミサイルの可能性があるものが発射されました。
続報が入り次第お知らせします。",,Politician
https://twitter.com/Kantei_Saigai,"本アカウントは首相官邸の公式アカウントです。
首相官邸から災害・危機管理関連の政府活動情報をお届けいたします。",True,"ロシアによるウクライナ侵略は断じて許されません。この暴挙を決して許さないことを、G7等関係国と共に、断固として示していきます。
世界の平和と秩序を守る正念場です。世界の人々と連帯し、日本も役割を果たしていく必要があります。ご理解とご協力をお願いします。
#StandWithUkraine
＠kishida230 https://t.co/ZPs5fk3Ct5",,Politician
https://twitter.com/Kantei_Saigai,"本アカウントは首相官邸の公式アカウントです。
首相官邸から災害・危機管理関連の政府活動情報をお届けいたします。",True,"ロシアによるウクライナ侵略を踏まえた日本国政府の対応について（5月10日現在）
#StandWithUkraine #Ukraine

▼詳細はこちら
https://t.co/iiKaqtKtmt https://t.co/GmiIZ9BJZL",,Politician
https://twitter.com/Kantei_Saigai,"本アカウントは首相官邸の公式アカウントです。
首相官邸から災害・危機管理関連の政府活動情報をお届けいたします。",True,"【緊急地震速報】
台湾付近で地震　沖縄で強い揺れ
強い揺れに警戒してください。
発表日時 9日15時23分
対象地域：沖縄県与那国島、沖縄県西表島、沖縄県石垣島、沖縄県宮古島",,Politician
https://twitter.com/Kantei_Saigai,"本アカウントは首相官邸の公式アカウントです。
首相官邸から災害・危機管理関連の政府活動情報をお届けいたします。",True,"【総理の動き】
本日(5月9日)岸田総理は、官邸でG7首脳テレビ会議等について会見を行いました。

#外交・安全保障 #G7 #ウクライナ情勢

▼会見の全文はこちら
https://t.co/jvCoxdN31s https://t.co/akHjX2akeQ",,Politician
https://twitter.com/Kantei_Saigai,"本アカウントは首相官邸の公式アカウントです。
首相官邸から災害・危機管理関連の政府活動情報をお届けいたします。",True,"#G7 #ウクライナに平和を 
@kishida230",,Politician
https://twitter.com/Kantei_Saigai,"本アカウントは首相官邸の公式アカウントです。
首相官邸から災害・危機管理関連の政府活動情報をお届けいたします。",True,"G7首脳テレビ会議に参加し、ゼレンスキー大統領も交えて率直な議論を行いました。
G7の結束が何よりも重要な時であり、G7首脳声明も踏まえ、ロシア産石油の原則禁輸という措置をとることとしました。
平和秩序を守り抜くべく、今後もG7やウクライナ🇺🇦と緊密に連携してまいります。 https://t.co/sj1dbrUKZh",,Politician
https://twitter.com/ThaksinLive,The longest-serving democratically-elected Prime Minister of Thailand.,True,อาจารย์โกร่งเป็นผู้อยู่เบื้องหลังของการผลักดันให้ไทยหลุดพ้นจากการเป็นหนี้ IMF ครั้งที่ 1  ผมดีใจที่ยังได้มีโอกาสพูดคุยตอนที่อาจารย์เข้าโรงพยาบาล ทำให้ผมเห็นถึงความเข้มแข็งของอาจารย์ ทั้งๆที่รู้ว่าเป็นโรคมะเร็ง ขอแสดงความเสียใจต่อครอบครัวของอาจารย์มา ณ ที่นี้ด้วยครับ,Thailand,Politician
https://twitter.com/ThaksinLive,The longest-serving democratically-elected Prime Minister of Thailand.,True,ผมขอแสดงความเสียใจอย่างสุดซึ้งกับการจากไปของอาจารย์โกร่ง ดร. วีรพงษ์ รามางกูร ผู้ซึ่งผมรักและเคารพในความดี ความเก่ง และความรักชาติบ้านเมือง,Thailand,Politician
https://twitter.com/ThaksinLive,The longest-serving democratically-elected Prime Minister of Thailand.,True,"My deepest condolences to his family and the American people. May he rest in peace.

Thaksin Shinawatra
Former Prime Minister of Thailand https://t.co/7058z1whHh",Thailand,Politician
https://twitter.com/ThaksinLive,The longest-serving democratically-elected Prime Minister of Thailand.,True,Anytime he was in Thailand he made it a point to pay me a visit and we would have nice long talks even well after his retirement. I will continue to remember and admire him for his immense leadership and unquestionable integrity.,Thailand,Politician
https://twitter.com/ThaksinLive,The longest-serving democratically-elected Prime Minister of Thailand.,True,I had the honour of working closely with him on several occasions when he served as Secretary of State and when I was the Thai Prime Minister. He had become a true friend ever since.,Thailand,Politician
https://twitter.com/ThaksinLive,The longest-serving democratically-elected Prime Minister of Thailand.,True,"We have just lost one of the greatest statesmen the world has ever witnessed, a true American hero and a top diplomat, General Colin Powell.",Thailand,Politician
https://twitter.com/ThaksinLive,The longest-serving democratically-elected Prime Minister of Thailand.,True,"บัดนี้ถูกพิสูจน์แล้วว่าเผด็จการต้องยุติและคืนประชาธิปไตยให้กับประเทศชาติและประชาชนได้แล้ว การรัฐประหารโดยทหารและตุลาการคือหายนะของประเทศ 

#รัฐประหารโดยทหารคือหายนะของชาติ
#รัฐประหารโดยตุลาการคือหายนะของชาติ",Thailand,Politician
https://twitter.com/ThaksinLive,The longest-serving democratically-elected Prime Minister of Thailand.,True,15 ปีที่แล้วของวันนี้คือวันที่โอกาสประเทศไทยและคนไทยในสังคมโลกยุคใหม่สูญเสียไปอย่างมากและต่อเนื่อง เพราะการนำประเทศถอยหลังด้วยระบบเผด็จการที่โลกทัศน์คับแคบ ห่วงแต่สถานภาพตัวเอง แต่ซ่อนรูปอยู่ในคำว่ารักชาติและรักสถาบัน,Thailand,Politician
https://twitter.com/ThaksinLive,The longest-serving democratically-elected Prime Minister of Thailand.,True,"คืนนี้ 2 ทุ่ม มาเล่ากันถึงเบื้องหลังรัฐประหาร 19 กันยา 49 ต่อด้วยการเมืองเน่าๆ ในปัจจุบัน อนาคตเด็กไทยอยู่ตรงไหน?

#19กันยา #tonywoodsome #clubhouse",Thailand,Politician
https://twitter.com/ThaksinLive,The longest-serving democratically-elected Prime Minister of Thailand.,True,ผมจึงขอขอบคุณคนที่ยังอยู่กับพรรคเพื่อไทย พรรคที่ผมเคยวางรากฐานไว้ ผมเชื่อว่า อุดมการณ์ที่มั่นคงของพรรคจะนำพาพรรคไปสู่ความสำเร็จได้อย่างที่เคยทำสำเร็จมาแล้วในอดีต และจะยังสามารถเป็นที่พึ่งที่หวังให้ประชาชนได้อย่างที่เคยเป็นมา (4),Thailand,Politician
https://twitter.com/BakhtawarBZ,"#SZABIST Chairperson, 1st baby born to a sitting female Prime Minister - in History. 2nd of 3 Bhutto-Zardaris. Tweets Unfiltered - #JeayBhutto ❤️",True,🫶♥️ https://t.co/EmcDvEuHI9,Karachi/Dubai,Politician
https://twitter.com/BakhtawarBZ,"#SZABIST Chairperson, 1st baby born to a sitting female Prime Minister - in History. 2nd of 3 Bhutto-Zardaris. Tweets Unfiltered - #JeayBhutto ❤️",True,He’s watching his Mamu @BBhuttoZardari live with his Nana Baba @AAliZardari 🥹🫶 ready to welcome him home @AseefaBZ ♥️ https://t.co/W3WRJP3PtD,Karachi/Dubai,Politician
https://twitter.com/BakhtawarBZ,"#SZABIST Chairperson, 1st baby born to a sitting female Prime Minister - in History. 2nd of 3 Bhutto-Zardaris. Tweets Unfiltered - #JeayBhutto ❤️",True,"It’s pretty sad &amp; pathetic watching this man beg and beg and beg for neutrality to end just so he can be inserted again. Pity spotlights, photoshops &amp; empty crowds don’t translate to a real mandate. Getting more irrelevant with every passing day  #AbsolutelyNeverAgain ✌️ https://t.co/XkgJdskfnz",Karachi/Dubai,Politician
https://twitter.com/BakhtawarBZ,"#SZABIST Chairperson, 1st baby born to a sitting female Prime Minister - in History. 2nd of 3 Bhutto-Zardaris. Tweets Unfiltered - #JeayBhutto ❤️",True,@fifiharoon Try Octordle!,Karachi/Dubai,Politician
https://twitter.com/BakhtawarBZ,"#SZABIST Chairperson, 1st baby born to a sitting female Prime Minister - in History. 2nd of 3 Bhutto-Zardaris. Tweets Unfiltered - #JeayBhutto ❤️",True,Corruption increased under Imran &amp; Mush (same cabinet). Only under civilian govs corruption decreased - the same civilians Imran jailed. This is Transparency International Facts! #Pandora documents leaked but zero investigation. Now welcome to real neutrality #CorruPTIon #Exposed https://t.co/ucU65II4f9,Karachi/Dubai,Politician
https://twitter.com/BakhtawarBZ,"#SZABIST Chairperson, 1st baby born to a sitting female Prime Minister - in History. 2nd of 3 Bhutto-Zardaris. Tweets Unfiltered - #JeayBhutto ❤️",True,Whilst #Pakistan got poorer..  #CorruPTIon https://t.co/S1GZaL0PqF,Karachi/Dubai,Politician
https://twitter.com/BakhtawarBZ,"#SZABIST Chairperson, 1st baby born to a sitting female Prime Minister - in History. 2nd of 3 Bhutto-Zardaris. Tweets Unfiltered - #JeayBhutto ❤️",True,Silly power hungry desperate delusional Imran does not know we have fought and will fight for supremacy of Democracy in Pakistan. He will soon be educated on constitution and learn what penalty is for subversion #treason. https://t.co/Y3BGnRa15S,Karachi/Dubai,Politician
https://twitter.com/BakhtawarBZ,"#SZABIST Chairperson, 1st baby born to a sitting female Prime Minister - in History. 2nd of 3 Bhutto-Zardaris. Tweets Unfiltered - #JeayBhutto ❤️",True,#1 🫶 https://t.co/S845RvFoHH,Karachi/Dubai,Politician
https://twitter.com/BakhtawarBZ,"#SZABIST Chairperson, 1st baby born to a sitting female Prime Minister - in History. 2nd of 3 Bhutto-Zardaris. Tweets Unfiltered - #JeayBhutto ❤️",True,گمراہ وہ احمق ہے جس نے سوچا کہ وہ @AAliZardari پر بندوق رکھ سکتا ہے اور اس کے بجائے اپنے پاؤں میں گولی مار لیتا ہے 😂😂😂 https://t.co/Ol1byQOejf,Karachi/Dubai,Politician
https://twitter.com/BakhtawarBZ,"#SZABIST Chairperson, 1st baby born to a sitting female Prime Minister - in History. 2nd of 3 Bhutto-Zardaris. Tweets Unfiltered - #JeayBhutto ❤️",True,He was born 35 weeks but fine after one week in NICU Alhamdulillah. Difficult especially in pandemic because you cannot mask or vaccinate babies so I was very cautious re travel before 6 months but his first Ramzan was the best he finally met his Nana Baba 🫶. https://t.co/dPZoLp3oNc,Karachi/Dubai,Politician
https://twitter.com/HelenClarkNZ,I'm former Prime Minister of #NewZealand & former @UNDP Administrator: passionate about human & sustainable #development worldwide. Retweets aren't endorsements,True,"“World as Vulnerable as Ever to #Pandemics, an Expert Panel Concludes”: ⁦@nytimes⁩ on new report from ⁦@MaEllenSirleaf⁩ &amp; me, former ⁦@TheIndPanel⁩ co-chairs. WHO says “uncontrolled transmission of virus could allow new variants to arise” https://t.co/CDUsaeJXyC","Auckland, New Zealand.",Politician
https://twitter.com/HelenClarkNZ,I'm former Prime Minister of #NewZealand & former @UNDP Administrator: passionate about human & sustainable #development worldwide. Retweets aren't endorsements,True,"Check out 1 year progress report on implementation of recommendations of @TheIndPanel on #Pandemic Preparedness &amp; Response. Action to bring pandemic to an end is lagging; wheels are slowly moving on systemic change, but without sense of urgency. Read more:
https://t.co/TM9D7iwKRz","Auckland, New Zealand.",Politician
https://twitter.com/HelenClarkNZ,I'm former Prime Minister of #NewZealand & former @UNDP Administrator: passionate about human & sustainable #development worldwide. Retweets aren't endorsements,True,"Just released: ""Transforming or Tinkering? Inaction lays the groundwork for another pandemic"", a report from former Co-Chairs of @TheIndPanel, @MaEllenSirleaf &amp; me a year on from Panel's report on #pandemic preparedness &amp; response. https://t.co/8AnWPdvbHw #lastpandemic #COVID19 https://t.co/S7whvZNVoE","Auckland, New Zealand.",Politician
https://twitter.com/HelenClarkNZ,I'm former Prime Minister of #NewZealand & former @UNDP Administrator: passionate about human & sustainable #development worldwide. Retweets aren't endorsements,True,"Very important and candid interview on Russian state media with defence columnist Mikhail Khodaryonok who spells out the reality of the war in #Ukraine 🇺🇦 for Russia 🇷🇺, including on Ukraine’s considerable military strength &amp; Russia’s geopolitical isolation. Well worth watching https://t.co/zPlqbVHMau","Auckland, New Zealand.",Politician
https://twitter.com/HelenClarkNZ,I'm former Prime Minister of #NewZealand & former @UNDP Administrator: passionate about human & sustainable #development worldwide. Retweets aren't endorsements,True,@dumppool 😢,"Auckland, New Zealand.",Politician
https://twitter.com/HelenClarkNZ,I'm former Prime Minister of #NewZealand & former @UNDP Administrator: passionate about human & sustainable #development worldwide. Retweets aren't endorsements,True,"@Anna_Marriott @peoplesvaccine Thank you, Anna! 🌷🌷","Auckland, New Zealand.",Politician
https://twitter.com/HelenClarkNZ,I'm former Prime Minister of #NewZealand & former @UNDP Administrator: passionate about human & sustainable #development worldwide. Retweets aren't endorsements,True,"@Winnie_Byanyima @EQUALSHope Thank you, Winnie! 🌹🌹","Auckland, New Zealand.",Politician
https://twitter.com/HelenClarkNZ,I'm former Prime Minister of #NewZealand & former @UNDP Administrator: passionate about human & sustainable #development worldwide. Retweets aren't endorsements,True,@KateBurns01 Fully agree.,"Auckland, New Zealand.",Politician
https://twitter.com/HelenClarkNZ,I'm former Prime Minister of #NewZealand & former @UNDP Administrator: passionate about human & sustainable #development worldwide. Retweets aren't endorsements,True,"@Fayrestorm Sadly that is the case, unless more public health measures are put in place. Also, the level of vaccination for 5-11s remains very low, and needs to be pushed much harder.","Auckland, New Zealand.",Politician
https://twitter.com/HelenClarkNZ,I'm former Prime Minister of #NewZealand & former @UNDP Administrator: passionate about human & sustainable #development worldwide. Retweets aren't endorsements,True,@CodeDissonant @davbish @AmandaMcVitty @sejwatson Yes - and it won’t end while transmission continues unabated globally giving more scope for the emergence of more troubling variants. It’s imperative to curb transmission to stop a pandemic.,"Auckland, New Zealand.",Politician
https://twitter.com/AbiyAhmedAli,Prime Minister of the Federal Democratic Republic of Ethiopia,True,እምቅ የተፈጥሮ ሐብት፣ ምቹ አየር ንብረት፣ ለም መሬት፣ ሰፊ የውሃ ሃብት፣ የሰው ኃይል አለን። እነዚህን በበቂ ጥቅም ላይ ያልዋሉ ሐብቶችን በማገናኘት ምርታማነትን መጨመር አለብን። 2/2,Ethiopia,Politician
https://twitter.com/AbiyAhmedAli,Prime Minister of the Federal Democratic Republic of Ethiopia,True,በኢትዮጵያ የተጀመረው በምግብና በመሠረታዊ ሸቀጦች ራስን የመቻል ጉዞ በዘላቂነት እንዲሳካ ምርታማነት ባህል ሊሆን ይገባል። በሀገራችን ምርታማነትን ለመጨመር የሚያስችሉ ሰፊ እድሎች አሉ። 1/2 https://t.co/F2pw8jX2KT,Ethiopia,Politician
